t,a_ref,a_eu_on_ref,abs_err,rel_err
0.0,0.1,0.1,0.0,0.0
0.000125,0.10018738362277238,0.10018750000000001,1.1637722763246927e-07,1.1615956363393427e-06
0.00025,0.10037453507393763,0.100375,4.6492606237125145e-07,4.631912486855099e-06
0.000375,0.10056145522331196,0.1005625,1.0447766880389286e-06,1.0389434855719154e-05
0.0005,0.10074814493481699,0.10075,1.8550651830206988e-06,1.841289667636946e-05
0.000625,0.10093460506653716,0.10093750000000001,2.8949334628519674e-06,2.8681277951635793e-05
0.00075,0.10112083647077637,0.101125,4.163529223638607e-06,4.117380125550894e-05
0.000875,0.10130683999411383,0.1013125,5.6600058861711044e-06,5.586992829408072e-05
0.001,0.10149261647745933,0.1015,7.38352254067709e-06,7.274935652404662e-05
0.0011250000000000001,0.10167816675610773,0.101685635625,7.468868892274161e-06,7.345597516711166e-05
0.00125,0.10186349165979283,0.10187127125,7.779590207174225e-06,7.637270311876496e-05
0.001375,0.10204859201274052,0.102056906875,8.314862259481415e-06,8.147944126895197e-05
0.0015,0.10223346863372128,0.1022425425,9.073866278727638e-06,8.875631825852549e-05
0.0016250000000000001,0.10241812233610205,0.102428178125,1.0055788897955775e-05,9.81836873063923e-05
0.00175,0.10260255392789744,0.10261381375,1.1259822102566153e-05,0.00010974212309060778
0.001875,0.10278676421182034,0.102799449375,1.2685163179662617e-05,0.0001234124186799113
0.002,0.10297075398533186,0.102985085,1.4331014668148012e-05,0.00013917558251723902
0.002125,0.10315452404069067,0.10316891125595941,1.4387215268737985e-05,0.0001394724603941037
0.0022500000000000003,0.1033380751650018,0.1033527375119188,1.4662346916993751e-05,0.0001418871688250625
0.002375,0.10352140814026477,0.10353656376787819,1.5155627613422373e-05,0.00014640090282473108
0.0025,0.10370452374342114,0.1037203900238376,1.5866280416457212e-05,0.00015299506563197146
0.002625,0.10388742274640153,0.103904216279797,1.679353339546774e-05,0.00016165126587519736
0.00275,0.10407010591617206,0.10408804253575639,1.7936619584324465e-05,0.0001723513147836339
0.002875,0.1042525740147802,0.10427186879171578,1.9294776935574465e-05,0.00018507722344427487
0.003,0.10443482779940011,0.10445569504767518,2.0867248275074912e-05,0.00019981120010229553
0.003125,0.10461686802237737,0.10463776405410154,2.0896031724171316e-05,0.00019973864749708902
0.0032500000000000003,0.10479869543127326,0.1048198330605279,2.1137629254638912e-05,0.00020169744640094987
0.003375,0.1049803107689085,0.10500190206695426,2.1591298045756102e-05,0.00020566997647096397
0.0035,0.10516171477340638,0.10518397107338062,2.225629997423817e-05,0.00021163880811751653
0.003625,0.1053429081782355,0.10536604007980697,2.3131901571479818e-05,0.00021958669996409682
0.00375,0.10552389171225188,0.10554810908623333,2.4217373981449963e-05,0.00022949659634888134
0.003875,0.10570466609974075,0.1057301780926597,2.5511992918947346e-05,0.00024135162486464424
0.004,0.10588523206045765,0.10591224709908605,2.701503862839738e-05,0.0002551350939380504
0.004125,0.1060655903096692,0.10609260830267955,2.7017993010358676e-05,0.0002547291061264701
0.00425,0.10624574155819326,0.10627296950627306,2.722794807979989e-05,0.0002562733120450409
0.004375,0.1064256865124388,0.10645333070986657,2.764419742776192e-05,0.0002597511778750017
0.0045000000000000005,0.10660542587444513,0.10663369191346009,2.8266039014956945e-05,0.00026514634487973524
0.004625,0.10678496034192077,0.1068140531170536,2.9092775132827375e-05,0.00027244262712345735
0.00475,0.10696429060828183,0.1069944143206471,3.0123712365270894e-05,0.0002816240092274145
0.004875,0.10714341736269002,0.10717477552424061,3.135816155058757e-05,0.00029267464415883905
0.005,0.10732234129009013,0.10735513672783412,3.279543774398208e-05,0.00030557885105521847
0.005125,0.10750106307124711,0.10753383709594898,3.277402470186486e-05,0.0003048716335032271
0.00525,0.10767958338278279,0.10771253746406384,3.295408128105304e-05,0.0003060383430710957
0.0053750000000000004,0.10785790289721205,0.1078912378321787,3.333493496665563e-05,0.0003090634443210278
0.0055,0.10803602228297872,0.10806993820029355,3.391591731483068e-05,0.0003139315628077681
0.005625,0.10821394220449101,0.10824863856840841,3.4696363917396944e-05,0.0003206274830264587
0.00575,0.10839166332215651,0.10842733893652327,3.5675614366764696e-05,0.0003291361463909915
0.005875,0.10856918629241681,0.10860603930463814,3.685301222132453e-05,0.0003394426492436395
0.006,0.10874651176778179,0.108784739672753,3.822790497121087e-05,0.00035153224089470294
0.006125,0.10892364039686345,0.10896182386897667,3.818347211322071e-05,0.0003505526621594616
0.00625,0.1091005728244094,0.10913890806520034,3.833524079094319e-05,0.0003513752476134203
0.0063750000000000005,0.10927730969133594,0.10931599226142401,3.868257008807219e-05,0.0003539853808382948
0.006500000000000001,0.10945385163476085,0.10949307645764769,3.922482288684637e-05,0.00035836859371323225
0.006625,0.10963019928803572,0.10967016065387136,3.996136583564458e-05,0.00036451056456307404
0.00675,0.10980635328077798,0.10984724485009503,4.089156931705307e-05,0.00037239711633526147
0.006875,0.10998231423890256,0.1100243290463187,4.201480741614083e-05,0.00038201421480253884
0.007,0.1101580827846532,0.11020141324254237,4.333045788917911e-05,0.0003933479667931852
0.007125,0.11033365953663342,0.11037692378638832,4.326424975489851e-05,0.0003921219502425128
0.00725,0.11050904510983715,0.11055243433023426,4.338922039710813e-05,0.00039263048878924187
0.0073750000000000005,0.11068424011567903,0.1107279448740802,4.370475840118071e-05,0.0003948598134251391
0.0075,0.11085924516202433,0.11090345541792615,4.4210255901816486e-05,0.00039879629197548105
0.007625,0.11103406085321868,0.1110789659617721,4.490510855341412e-05,0.0004044264274255083
0.00775,0.11120868779011726,0.11125447650561804,4.578871550077468e-05,0.0004117368562714338
0.007875,0.1113831265701139,0.11142998704946398,4.6860479350083195e-05,0.00042071434689512735
0.008,0.1115573777871697,0.11160549759330993,4.8119806140223265e-05,0.00043134579796260796
0.008125,0.11173144203184147,0.11177947500576012,4.8032973918643584e-05,0.000429896661540935
0.00825,0.11190531989130971,0.11195345241821031,4.813252690059888e-05,0.00043011830847137686
0.008375,0.11207901194940645,0.1121274298306605,4.841788125405089e-05,0.0004319977524061932
0.0085,0.1122525187866427,0.11230140724311069,4.888845646798534e-05,0.0004355221334579292
0.008625,0.11242584098023563,0.1124753846555609,4.9543675325267045e-05,0.0004406787166837946
0.00875,0.11259897910413544,0.11264936206801109,5.038296387564756e-05,0.0004474548905905372
0.008875000000000001,0.11277193372905199,0.11282333948046128,5.140575140928638e-05,0.0004558381656626938
0.009000000000000001,0.11294470542248113,0.11299731689291147,5.2611470430341534e-05,0.0004658161729099432
0.009125,0.11311729474873068,0.11316979982932389,5.250508059320702e-05,0.00046416492464602303
0.00925,0.11328970226894629,0.11334228276573632,5.258049679003618e-05,0.0004641242384520636
0.009375,0.11346192854113686,0.11351476570214876,5.283716101189828e-05,0.0004656818519768164
0.0095,0.11363397412019983,0.11368724863856118,5.327451836134589e-05,0.0004688256199241317
0.009625,0.11380583955794611,0.11385973157497362,5.3892017027504235e-05,0.0004735435126776931
0.00975,0.1139775254031248,0.11403221451138605,5.4689108261257724e-05,0.00047982361494363425
0.009875,0.1141490322014476,0.11420469744779847,5.566524635086667e-05,0.0004876541244136825
0.01,0.11432036049561312,0.11437718038421091,5.681988859779219e-05,0.0004970233504465907
0.010125,0.11449151082533067,0.11454820575591818,5.6694930587505854e-05,0.0004951889461394189
0.01025,0.11466248372734407,0.11471923112762544,5.674740028137337e-05,0.0004949081725485079
0.010375,0.11483327973545505,0.11489025649933271,5.697676387765582e-05,0.000496169438066338
0.0105,0.1150038993805465,0.11506128187103998,5.738249049347388e-05,0.0004989612595969065
0.010625,0.11517434319060539,0.11523230724274723,5.796405214184008e-05,0.0005032722613048739
0.010750000000000001,0.11534461169074556,0.1154033326144545,5.8720923708940886e-05,0.0005090911733820656
0.010875000000000001,0.11551470540323018,0.11557435798616177,5.965258293158526e-05,0.0005164068308303599
0.011,0.11568462484749406,0.11574538335786903,6.0758510374972485e-05,0.0005252081722620385
0.011125,0.1158543705401657,0.11591498644363185,6.061590346614909e-05,0.0005232077407484042
0.01125,0.1160239429950891,0.11608458952939466,6.0646534305555666e-05,0.0005227070614909382
0.011375,0.11619334272334537,0.11625419261515747,6.08498918120981e-05,0.0005236951651953096
0.0115,0.11636257023327412,0.11642379570092029,6.122546764616987e-05,0.0005261611833034417
0.011625,0.1165316260304946,0.11659339878668311,6.177275618850231e-05,0.0005300943468542759
0.01175,0.11670051061792674,0.11676300187244593,6.249125451918136e-05,0.0005354839853595408
0.011875,0.11686922449581182,0.11693260495820873,6.33804623969142e-05,0.0005423195256950215
0.012,0.11703776816173302,0.11710220804397155,6.44398822385317e-05,0.0005505904910069927
0.012125,0.1172061421106358,0.11727042259231131,6.428048167550493e-05,0.0005484395315633487
0.01225,0.11737434683484803,0.11743863714065106,6.42903058030303e-05,0.0005477372827768715
0.012375,0.11754238282409986,0.11760685168899082,6.446886489096249e-05,0.0005484733535429385
0.0125,0.11771025056554353,0.11777506623733058,6.481567178705239e-05,0.0005506374464045603
0.012625,0.11787795054377287,0.11794328078567035,6.53302418974766e-05,0.0005542193565132971
0.012750000000000001,0.11804548324084267,0.11811149533401011,6.601209316743628e-05,0.0005592089706029187
0.012875000000000001,0.11821284913628782,0.11827970988234986,6.686074606203352e-05,0.0005655962659773902
0.013000000000000001,0.11838004870714229,0.11844792443068962,6.787572354732818e-05,0.0005733713095121613
