t,a_ref,a_eu_on_ref,abs_err,rel_err
0.0,0.1,0.1,0.0,0.0
0.000125,0.10018738367374083,0.10018750000000001,1.1632625918078787e-07,1.161086904510871e-06
0.00025,0.10037453527717853,0.100375,4.647228214749166e-07,4.629887652197906e-06
0.000375,0.10056145567918909,0.1005625,1.0443208109112145e-06,1.03849014899187e-05
0.0005,0.10074814574276598,0.10075,1.8542572340213281e-06,1.840487703620541e-05
0.000625,0.10093460632507742,0.10093750000000001,2.8936749225938474e-06,2.866880872625823e-05
0.00075,0.10112083827752268,0.101125,4.161722477330487e-06,4.1155933319191254e-05
0.000875,0.10130684244578791,0.1013125,5.657554212085136e-06,5.5845726463270173e-05
0.001,0.10149261966990117,0.1015,7.380330098838428e-06,7.271789931960028e-05
0.0011250000000000001,0.10167817078428673,0.10168563644304338,7.465658756644622e-06,7.34244007249419e-05
0.00125,0.10186349661781878,0.10187127288608673,7.776268267950526e-06,7.634008772667796e-05
0.001375,0.10204859799387439,0.10205690932913009,8.311335255695163e-06,8.14448744919943e-05
0.0015,0.1022334757303859,0.10224254577217345,9.070041787559435e-06,8.871890271518513e-05
0.0016250000000000001,0.10241813063989255,0.10242818221521682,1.0051575324271367e-05,9.814253844969235e-05
0.00175,0.10260256352959161,0.10261381865826018,1.1255128668563597e-05,0.0001096963689929384
0.001875,0.10278677520138876,0.10279945510130353,1.2679899914769255e-05,0.00012336119982289133
0.002,0.10297076645194791,0.1029850915443469,1.4325092398986827e-05,0.00013911805158478257
0.002125,0.10315453807274043,0.10316891937770686,1.438130496643486e-05,0.0001394151458105857
0.0022500000000000003,0.10333809085009367,0.10335274721106681,1.4656360973142046e-05,0.00014182922146687422
0.002375,0.10352142556523909,0.10353657504442677,1.5149479187681614e-05,0.00014634148539747729
0.0025,0.10370454299435959,0.10372040287778672,1.5859883427130073e-05,0.00015293335247610633
0.002625,0.10388744390863643,0.10390423071114668,1.6786802510257437e-05,0.00016158644277570628
0.00275,0.10407012907429544,0.10408805854450665,1.792947021120317e-05,0.0001722825787830357
0.002875,0.10425259925265286,0.1042718863778666,1.928712521373499e-05,0.00018500378265862773
0.003,0.10443485520016044,0.10445571421122656,2.0859011066118316e-05,0.00019973227354162188
0.003125,0.10461689766845012,0.10463778550144051,2.0887832990396094e-05,0.0001996602217797857
0.0032500000000000003,0.10479872740437812,0.10481985679165448,2.112938727635849e-05,0.00020161873907903558
0.003375,0.10498034515006859,0.10500192808186844,2.1582931799851712e-05,0.0002055902156636928
0.0035,0.10516175164295656,0.10518399937208239,2.2247729125832172e-05,0.00021155723234210743
0.003625,0.10534294761583066,0.10536607066229636,2.3123046465706176e-05,0.00021950255796934895
0.00375,0.10552393379687502,0.10554814195251032,2.4208155635294104e-05,0.00022940914695136937
0.003875,0.10570471090971097,0.10573021324272429,2.5502333013321943e-05,0.00024126013678902965
0.004,0.10588527967343801,0.10591228453293824,2.7004859500232015e-05,0.0002550388456593565
0.004125,0.10606564080267449,0.10609264867878267,2.700787610818156e-05,0.0002546336014546597
0.00425,0.10624579500759766,0.10627301282462709,2.7217817029426272e-05,0.0002561778282846833
0.004375,0.10642574299398339,0.10645337697047151,2.76339764881256e-05,0.00025965500179489075
0.0045000000000000005,0.10660548546324532,0.10663374111631593,2.8255653070616282e-05,0.000265048772563939
0.004625,0.10678502311247363,0.10681410526216036,2.908214968672107e-05,0.0002723429638263916
0.00475,0.10696435663447335,0.10699446940800478,3.0112773531432158e-05,0.0002815215692301643
0.004875,0.10714348671780212,0.1071748335538492,3.134683604708033e-05,0.00029256875062916624
0.005,0.10732241404680774,0.10735519769969362,3.278365288587881e-05,0.0003054688359095258
0.005125,0.10750113930166509,0.10753390162506685,3.2762323401755444e-05,0.0003047625691651408
0.00525,0.10767966315841268,0.10771260555044009,3.294239202740468e-05,0.00030592956052380335
0.0053750000000000004,0.10785798628898886,0.10789130947581331,3.332318682444657e-05,0.00030895428304364886
0.0055,0.10803610936126752,0.10807001340118653,3.3904039919013806e-05,0.00031382137064599414
0.005625,0.10821403303909344,0.10824871732655977,3.468428746633556e-05,0.00032051561606437107
0.00575,0.10839175798231723,0.108427421251933,3.566326961576549e-05,0.0003290219688251867
0.005875,0.10856928484682987,0.10860612517730624,3.684033047636481e-05,0.0003393255332605258
0.006,0.10874661428459685,0.10878482910267946,3.821481808261029e-05,0.00035141156654863124
0.006125,0.10892374694369197,0.10896191743167949,3.8170487987515545e-05,0.0003504331154458668
0.00625,0.10910068346833073,0.1091390057606795,3.832229234877749e-05,0.0003512562078486077
0.0063750000000000005,0.1092774244989033,0.10931609408967953,3.866959077622467e-05,0.00035386623498444915
0.006500000000000001,0.10945397067200728,0.10949318241867956,3.921174667227689e-05,0.00035824873626357065
0.006625,0.10963032262047988,0.10967027074767957,3.9948127199693206e-05,0.00036438939742963224
0.00675,0.10980648097342993,0.1098473590766796,4.08781032496669e-05,0.00037227404873814207
0.006875,0.10998244635626943,0.11002444740567961,4.200104941018412e-05,0.0003818886631611056
0.007,0.11015821939074479,0.11020153573467964,4.3316343934854395e-05,0.00039321935461942783
0.007125,0.11033380069496772,0.11037705095086071,4.3250255892995915e-05,0.00039199461652342183
0.00725,0.1105091908834458,0.11055256616704179,4.337528359599219e-05,0.0003925038564596837
0.0073750000000000005,0.11068439056711266,0.11072808138322286,4.36908161102062e-05,0.0003947333123157434
0.0075,0.11085940035335791,0.11090359659940392,4.419624604601324e-05,0.00039866935871148384
0.007625,0.11103422084605669,0.111079111815585,4.489096952831062e-05,0.0004042985053279139
0.00775,0.11120885264559889,0.11125462703176607,4.577438616717999e-05,0.0004116073952588442
0.007875,0.11138329634891815,0.11143014224794714,4.684589902899383e-05,0.00042058280338772193
0.008,0.11155755254952036,0.11160565746412822,4.810491460785493e-05,0.0004312116347882475
0.008125,0.11173162183751209,0.11177964005566302,4.8018218150924774e-05,0.00042976390534056494
0.00825,0.1119055047996285,0.11195362264719781,4.8117847569306704e-05,0.0004299864216283488
0.008375,0.11207920201926111,0.11212760523873261,4.840321947149895e-05,0.00043186620353685506
0.0085,0.11225271407648514,0.11230158783026742,4.887375378227754e-05,0.00043539039732238643
0.008625,0.11242604154808669,0.11247557042180222,4.9528873715523614e-05,0.00044054627409734746
0.00875,0.11259918500758953,0.11264955301333701,5.0368005747480904e-05,0.00044732122833824684
0.008875000000000001,0.11277214502528166,0.11282353560487181,5.139057959015203e-05,0.00045570277641372037
0.009000000000000001,0.11294492216824155,0.1129975181964066,5.25960281650556e-05,0.00046567855513423304
0.009125,0.11311751700036414,0.113170006788661,5.248978829686113e-05,0.00046402882319890115
0.00925,0.11328993008238657,0.1133424953809154,5.256529852883107e-05,0.0004639891514683091
0.009375,0.11346216197191357,0.1135149839731698,5.282200125622527e-05,0.00046554728323703514
0.0095,0.11363421322344268,0.11368747256542419,5.32593419815125e-05,0.00046869107877560114
0.009625,0.11380608438838916,0.11385996115767859,5.387676928943208e-05,0.0004734085139557642
0.00975,0.1139777760151106,0.11403244974993298,5.4673734822388576e-05,0.00047968767889575007
0.009875,0.11414928864893135,0.11420493834218738,5.5649693256026866e-05,0.00048751677662379686
0.01,0.11432062283216668,0.11437742693444178,5.680410227509869e-05,0.0004968841217607072
0.010125,0.1144917791041466,0.1145484584112816,5.667930713500191e-05,0.0004950513266410465
0.01025,0.1146627580012396,0.11471948988812142,5.673188688182229e-05,0.0004947716928386502
0.010375,0.11483356005687596,0.11489052136496122,5.69613080852599e-05,0.0004960336338701597
0.0105,0.115004185801571,0.11506155284180104,5.736704023004413e-05,0.0004988256716935948
0.010625,0.11517463576294792,0.11523258431864086,5.794855569293822e-05,0.0005031364354579532
0.010750000000000001,0.11534491046576058,0.11540361579548068,5.870532972010456e-05,0.000508954660271121
0.010875000000000001,0.11551501043191584,0.11557464727232049,5.963684040465045e-05,0.0005162691859842724
0.011,0.11568493618049588,0.11574567874916031,6.0742568664423624e-05,0.0005250689559931149
0.011125,0.11585468822778022,0.11591528836414816,6.0600136367938706e-05,0.0005230702123058942
0.01125,0.1160242670872674,0.11608489797913601,6.06308918686127e-05,0.0005225707810160851
0.011375,0.11619367326969664,0.11625450759412387,6.08343244272308e-05,0.000523559697489105
0.0115,0.11636290728306913,0.11642411720911172,6.120992604259634e-05,0.0005260260977640759
0.011625,0.11653196963266917,0.11659372682409958,6.175719143040881e-05,0.0005299592174154323
0.01175,0.11670086082108508,0.11676333643908743,6.247561800235002e-05,0.0005353483904298812
0.011875,0.11686958134822993,0.11693294605407528,6.33647058453507e-05,0.000542183048098254
0.012,0.11703813171136203,0.11710255566906314,6.442395770110687e-05,0.0005504527179226329
0.012125,0.11720651240510518,0.1172707771475647,6.426474245951885e-05,0.0005483035126699932
0.01225,0.11737472392146886,0.11743899862606627,6.427470459741125e-05,0.0005476026051436301
0.012375,0.11754276674986802,0.11760722010456785,6.445335469983104e-05,0.0005483396084846954
0.0125,0.11771064137714285,0.11777544158306942,6.480020592657121e-05,0.0005505042294260544
0.012625,0.11787834828757823,0.11794366306157099,6.531477399275565e-05,0.000554086267254203
0.012750000000000001,0.11804588796292312,0.11811188454007257,6.599657714945195e-05,0.0005590756127835658
0.012875000000000001,0.11821326088240958,0.11828010601857414,6.684513616456167e-05,0.0005654622473451101
0.013000000000000001,0.11838046752277176,0.1184483274970757,6.785997430394652e-05,0.0005732362417887254
0.013125,0.11854750835826465,0.11861519313017481,6.76847719101592e-05,0.0005709506074611641
0.01325,0.11871438386068264,0.11878205876327393,6.767490259128317e-05,0.0005700648934900975
0.013375,0.1188810944993779,0.11894892439637303,6.782989699512243e-05,0.0005705692505672279
0.0135,0.11904764074127858,0.11911579002947215,6.814928819356969e-05,0.0005724539165095695
0.013625,0.11921402305090681,0.11928265566257125,6.863261166444035e-05,0.000575709215308775
0.01375,0.11938024189039663,0.11944952129567037,6.927940527373666e-05,0.0005803255561949834
0.013875,0.11954629771951163,0.11961638692876947,7.008920925784257e-05,0.0005862934327108187
0.014,0.11971219099566242,0.11978325256186859,7.106156620616255e-05,0.0005936034217996792
0.014125,0.11987792217392405,0.11994879329288666,7.087111896260379e-05,0.0005911940887645711
0.01425,0.12004349170705315,0.12011433402390473,7.084231685157427e-05,0.0005901387559140063
0.014375,0.12020890004550493,0.1202798747549228,7.09747094178731e-05,0.0005904280747183039
0.0145,0.12037414763745002,0.12044541548594087,7.126784849084689e-05,0.00059205277785638
0.014625,0.12053923492879123,0.12061095621695893,7.172128816769485e-05,0.0005950036783464217
0.014750000000000001,0.12070416236318,0.120776496947977,7.233458479699584e-05,0.0005992716686882077
0.014875000000000001,0.12086893038203282,0.12094203767899507,7.310729696224927e-05,0.0006048477200152015
0.015,0.12103353942454743,0.12110757841001314,7.403898546570753e-05,0.0006117228812585703
0.015125,0.12119798992771891,0.12127182391433836,7.383398661944818e-05,0.0006092014121973584
0.01525,0.12136228232635556,0.12143606941866358,7.378709230802805e-05,0.0006079903153898048
0.015375,0.12152641705309467,0.12160031492298881,7.389786989414615e-05,0.0006080807094136553
