t,a_ref,a_eu_on_ref,abs_err,rel_err
0.0,0.1,0.1,0.0,0.0
0.000125,0.10018738367374083,0.10018750000000001,1.1632625918078787e-07,1.161086904510871e-06
0.00025,0.10037453527717853,0.100375,4.647228214749166e-07,4.629887652197906e-06
0.000375,0.10056145567918909,0.1005625,1.0443208109112145e-06,1.03849014899187e-05
0.0005,0.10074814574276598,0.10075,1.8542572340213281e-06,1.840487703620541e-05
0.000625,0.10093460632507742,0.1009365682215217,1.961896444274691e-06,1.943730218708184e-05
0.00075,0.10112083827752268,0.10112313644304337,2.2981655206921747e-06,2.2726923152920425e-05
0.000875,0.10130684244578791,0.10130970466456504,2.8622187771276675e-06,2.825296601914418e-05
0.001,0.10149261966990117,0.10149627288608673,3.653216185561803e-06,3.5994894973089075e-05
0.0011250000000000001,0.10167817078428673,0.10168192321842878,3.7524341420513974e-06,3.690501228638605e-05
0.00125,0.10186349661781878,0.10186757355077082,4.076932952040702e-06,4.002349308051823e-05
0.001375,0.10204859799387439,0.10205322388311286,4.625889238468739e-06,4.533025763613498e-05
0.0015,0.1022334757303859,0.10223887421545491,5.398485069016412e-06,5.2805453697509554e-05
0.0016250000000000001,0.10241813063989255,0.10242362017618736,5.489536294811526e-06,5.359926275273434e-05
0.00175,0.10260256352959161,0.1026083661369198,5.802607328186937e-06,5.6554213935535344e-05
0.001875,0.10278677520138876,0.10279311209765224,6.3368962634757775e-06,6.165089089583674e-05
0.002,0.10297076645194791,0.10297785805838469,7.091606436776532e-06,6.887009469902134e-05
0.002125,0.10315453807274043,0.10316171280752014,7.174734779707981e-06,6.95532636154948e-05
0.0022500000000000003,0.10333809085009367,0.10334556755665558,7.476706561912461e-06,7.23518936764411e-05
0.002375,0.10352142556523909,0.10352942230579103,7.996740551935444e-06,7.724720277249109e-05
0.0025,0.10370454299435959,0.10371327705492647,8.734060566881197e-06,8.422061671257884e-05
0.002625,0.10388744390863643,0.10389625340839505,8.809499758621886e-06,8.47985033337551e-05
0.00275,0.10407012907429544,0.10407922976186362,9.100687568180943e-06,8.744764371036663e-05
0.002875,0.10425259925265286,0.10426220611533221,9.606862679353845e-06,9.214986243241597e-05
0.003,0.10443485520016044,0.10444518246880079,1.0327268640350495e-05,9.88871830248349e-05
0.003125,0.10461689766845012,0.10462729291127054,1.0395242820426809e-05,9.93648545512324e-05
0.0032500000000000003,0.10479872740437812,0.1048094033537403,1.0675949362173864e-05,0.00010187098285057762
0.003375,0.10498034515006859,0.10499151379621005,1.1168646141465621e-05,0.00010638797315345098
0.0035,0.10516175164295656,0.1051736242386798,1.1872595723244617e-05,0.00011289842112514581
0.003625,0.10534294761583066,0.10535488093576123,1.1933319930573782e-05,0.00011328067232457393
0.00375,0.10552393379687502,0.10553613763284264,1.2203835967616872e-05,0.00011564993389185193
0.003875,0.10570471090971097,0.10571739432992407,1.2683420213099872e-05,0.00011998916702902161
0.004,0.10588527967343801,0.10589865102700549,1.3371353567478983e-05,0.00012628151532222042
0.004125,0.10606564080267449,0.10607906583687629,1.3425034201805519e-05,0.00012657288543404413
0.00425,0.10624579500759766,0.10625948064674709,1.368563914942722e-05,0.00012881111340404982
0.004375,0.10642574299398339,0.10643989545661788,1.415246263448966e-05,0.00013297969303620097
0.0045000000000000005,0.10660548546324532,0.10662031026648867,1.4824803243357332e-05,0.00013906229289175164
0.004625,0.10678502311247363,0.1067998947509723,1.4871638498670237e-05,0.00013926708133036805
0.00475,0.10696435663447335,0.10697947923545593,1.512260098258944e-05,0.00014137981528059286
0.004875,0.10714348671780212,0.10715906371993957,1.5577002137445728e-05,0.00014538449899873784
0.005,0.10732241404680774,0.1073386482044232,1.6234157615452327e-05,0.00015126530426693335
0.005125,0.10750113930166509,0.10751741363955249,1.6274337887395296e-05,0.0001513875852210905
0.00525,0.10767966315841268,0.10769617907468178,1.6515916269096986e-05,0.00015338008853909102
0.0053750000000000004,0.10785798628898886,0.10787494450981107,1.6958220822205217e-05,0.00015722730792292115
0.0055,0.10803610936126752,0.10805370994494036,1.7600583672838788e-05,0.0001629138977411999
0.005625,0.10821403303909344,0.10823166733103537,1.7634291941931446e-05,0.0001629575337568346
0.00575,0.10839175798231723,0.10840962471713037,1.786673481313228e-05,0.00016483480982056633
0.005875,0.10856928484682987,0.10858758210322537,1.8297256395502504e-05,0.00016853068914763695
0.006,0.10874661428459685,0.10876553948932038,1.8925204723532763e-05,0.00017403028910862564
0.006125,0.10892374694369197,0.10894269956060774,1.8952616915771103e-05,0.00017399894373417457
0.00625,0.10910068346833073,0.1091198596318951,1.917616356438001e-05,0.00017576575099959122
0.0063750000000000005,0.1092774244989033,0.10929701970318248,1.959520427917416e-05,0.00017931612470763013
0.006500000000000001,0.10945397067200728,0.10947417977446984,2.020910246255947e-05,0.00018463562663357757
0.006625,0.10963032262047988,0.10965055300826906,2.0230387789185733e-05,0.00018453277620298036
0.00675,0.10980648097342993,0.10982692624206829,2.0445268638355496e-05,0.00018619364227966188
0.006875,0.10998244635626943,0.11000329947586752,2.0853119598096548e-05,0.00018960407127648556
0.007,0.11015821939074479,0.11017967270966675,2.1453318921962894e-05,0.00019475005170395076
0.007125,0.11033380069496772,0.11035526933516719,2.1468640199473477e-05,0.0001945789963206847
0.00725,0.1105091908834458,0.11053086596066763,2.1675077221838812e-05,0.00019613823111508754
0.0073750000000000005,0.11068439056711266,0.11070646258616808,2.2072019055421888e-05,0.00019941401802306066
0.0075,0.11085940035335791,0.11088205921166852,2.2658858310611873e-05,0.00020439275549378647
0.007625,0.11103422084605669,0.11105688921831933,2.2668372262640846e-05,0.00020415662927980726
0.00775,0.11120885264559889,0.11123171922497012,2.2866579371227935e-05,0.00020561833727481297
0.007875,0.11138329634891815,0.11140654923162091,2.3252882702759492e-05,0.00020876454068945443
0.008,0.11155755254952036,0.11158137923827172,2.3826688751352187e-05,0.0002135820319361642
0.008125,0.11173162183751209,0.1117554523838055,2.3830546293415744e-05,0.00021328381259936934
0.00825,0.1119055047996285,0.1119295255293393,2.402072971079139e-05,0.00021465190433483407
0.008375,0.11207920201926111,0.11210359867487309,2.4396655611977347e-05,0.00021767335216916068
0.0085,0.11225271407648514,0.11227767182040688,2.4957743921735775e-05,0.00022233532727529602
0.008625,0.11242604154808669,0.11245099763851679,2.4956090430100497e-05,0.0002219778450478139
0.00875,0.11259918500758953,0.11262432345662671,2.5138449037176436e-05,0.00022325604786110843
0.008875000000000001,0.11277214502528166,0.11279764927473661,2.5504249454952332e-05,0.00022615734984232565
0.009000000000000001,0.11294492216824155,0.11297097509284652,2.6052924604974548e-05,0.00023066928645243704
0.009125,0.11311751700036414,0.11314356290053473,2.604590017059316e-05,0.000230255232445644
0.00925,0.11328993008238657,0.11331615070822294,2.6220625836376188e-05,0.00023144710052612643
0.009375,0.11346216197191357,0.11348873851591117,2.6576543997597346e-05,0.00023423265990803058
0.0095,0.11363421322344268,0.11366132632359938,2.7113100156697656e-05,0.00023859979655408922
0.009625,0.11380608438838916,0.11383318522821438,2.7100839825225376e-05,0.00023813173057371306
0.00975,0.1139777760151106,0.1140050441328294,2.7268117718803886e-05,0.00023924065438150484
0.009875,0.11414928864893135,0.1141769030374444,2.7614388513050314e-05,0.00024191467892523388
0.01,0.11432062283216668,0.11434876194205941,2.8139109892730274e-05,0.0002461420275328701
0.010125,0.1144917791041466,0.11451990084803809,2.812174389149602e-05,0.00024562238539340927
0.01025,0.1146627580012396,0.11469103975401677,2.8281752777178926e-05,0.0002466516004862968
0.010375,0.11483356005687596,0.11486217865999546,2.8618603119492936e-05,0.0002492181127652767
0.0105,0.115004185801571,0.11503331756597414,2.9131764403139693e-05,0.0002533104703980391
0.010625,0.11517463576294792,0.11520374518130376,2.910941835583547e-05,0.0002527415707721284
0.010750000000000001,0.11534491046576058,0.11537417279663338,2.92623308728035e-05,0.0002536941660853739
0.010875000000000001,0.11551501043191584,0.11554460041196299,2.9589980047151077e-05,0.0002561570131579658
0.011,0.11568493618049588,0.11571502802729261,3.009184679672594e-05,0.00026011897305086703
0.011125,0.11585468822778022,0.11588475286970693,3.006464192670255e-05,0.0002595030238879296
0.01125,0.1160242670872674,0.11605447771212124,3.0210624853838075e-05,0.00026038194950298596
0.011375,0.11619367326969664,0.11622420255453557,3.052928483893158e-05,0.0002627448120008215
0.0115,0.11636290728306913,0.11639392739694988,3.102011388075865e-05,0.00026658077393423656
0.011625,0.11653196963266917,0.11656295779987277,3.098816720360775e-05,0.000265919878478739
0.01175,0.11670086082108508,0.11673198820279565,3.112738171057172e-05,0.0002667279529179572
0.011875,0.11686958134822993,0.11690101860571854,3.143725748860904e-05,0.0002689943535857879
0.012,0.11703813171136203,0.11707004900864143,3.1917297279401846e-05,0.0002727085336436813
0.012125,0.11720651240510518,0.11723839312689051,3.188072178532397e-05,0.0002720046960797979
0.01225,0.11737472392146886,0.11740673724513959,3.201332367072651e-05,0.0002727446131600291
0.012375,0.11754276674986802,0.11757508136338866,3.231461352064258e-05,0.00027491792488948353
0.0125,0.11771064137714285,0.11774342548163774,3.2784104494892885e-05,0.0002785143646431499
0.012625,0.11787834828757823,0.11791109129689992,3.274300932168406e-05,0.000277769495393703
0.012750000000000001,0.11804588796292312,0.11807875711216209,3.2869149238973216e-05,0.000278443830667755
0.012875000000000001,0.11821326088240958,0.11824642292742428,3.3162045014703545e-05,0.00028052728405564064
0.013000000000000001,0.11838046752277176,0.11841408874268645,3.362121991469513e-05,0.0002840098592128591
0.013125,0.11854750835826465,0.11858108406877649,3.357571051183783e-05,0.00028322577991574284
0.01325,0.11871438386068264,0.11874807939486651,3.369553418386406e-05,0.0002838369967316446
0.013375,0.1188810944993779,0.11891507472095654,3.398022157863334e-05,0.0002858336871958297
0.0135,0.11904764074127858,0.11908207004704657,3.442930576799674e-05,0.00028920611575008256
0.013625,0.11921402305090681,0.11924840253495912,3.437948405231317e-05,0.0002883845639336586
0.01375,0.11938024189039663,0.11941473502287167,3.449313247504138e-05,0.0002889350191358243
0.013875,0.11954629771951163,0.11958106751078422,3.4769791272593054e-05,0.0002908479136189748
0.014,0.11971219099566242,0.11974739999869677,3.520900303434493e-05,0.000294113763531572
0.014125,0.11987792217392405,0.11991307714146193,3.515496753787872e-05,0.0002932563970109032
0.01425,0.12004349170705315,0.1200787542842271,3.526257717394177e-05,0.0002937483463076376
0.014375,0.12020890004550493,0.12024443142699227,3.5531381487347025e-05,0.00029558028959499977
0.0145,0.12037414763745002,0.12041010856975744,3.5960932307413374e-05,0.00029874298604150735
0.014625,0.12053923492879123,0.12057513770710904,3.590277831780342e-05,0.0002978513870526286
0.014750000000000001,0.12070416236318,0.12074016684446062,3.600448128061873e-05,0.00029828699007318867
0.014875000000000001,0.12086893038203282,0.12090519598181222,3.626559977940036e-05,0.00030004071074985655
0.015,0.12103353942454743,0.12107022511916381,3.6685694616372944e-05,0.00030310354295837627
0.015125,0.12119798992771891,0.12123461344202922,3.6623514310316074e-05,0.0003021792220494549
