t,a_ref,a_eu_on_ref,abs_err,rel_err
0.0,0.1,0.1,0.0,0.0
0.000125,0.10018738362277238,0.10018750000000001,1.1637722763246927e-07,1.1615956363393427e-06
0.00025,0.10037453507393763,0.100375,4.6492606237125145e-07,4.631912486855099e-06
0.000375,0.10056145522331196,0.1005625,1.0447766880389286e-06,1.0389434855719154e-05
0.0005,0.10074814493481699,0.10075,1.8550651830206988e-06,1.841289667636946e-05
0.000625,0.10093460506653716,0.1009365678125,1.9627459628412947e-06,1.9445718953845535e-05
0.00075,0.10112083647077637,0.101123135625,2.299154223631139e-06,2.273670099926008e-05
0.000875,0.10130683999411383,0.10130970343750001,2.8634433861807196e-06,2.826505482104727e-05
0.001,0.10149261647745933,0.10149627125,3.6547725406760323e-06,3.60102307687347e-05
0.0011250000000000001,0.10167816675610773,0.10168192077929784,3.7540231901111998e-06,3.6920641961570984e-05
0.00125,0.10186349165979283,0.10186757030859567,4.078648802835483e-06,4.004033963863573e-05
0.001375,0.10204859201274052,0.1020532198378935,4.627825152980769e-06,4.534923080960246e-05
0.0015,0.10223346863372128,0.10223886936719134,5.400733470065089e-06,5.282745017108445e-05
0.0016250000000000001,0.10241812233610205,0.10242361414510193,5.4918089998773345e-06,5.362145755665193e-05
0.00175,0.10260255392789744,0.1026083589230125,5.804995115057943e-06,5.657749142518682e-05
0.001875,0.10278676421182034,0.10279310370092307,6.339489102724638e-06,6.167612290683962e-05
0.002,0.10297075398533186,0.10297784847883365,7.094493501794141e-06,6.889814075562348e-05
0.002125,0.10315452404069067,0.10316170167890626,7.177638215588589e-06,6.958141954837778e-05
0.0022500000000000003,0.1033380751650018,0.10334555487897885,7.47971397704883e-06,7.238100734028343e-05
0.002375,0.10352140814026477,0.10352940807905145,7.999938786681926e-06,7.72781102034707e-05
0.0025,0.10370452374342114,0.10371326127912406,8.73753570292124e-06,8.425414232207446e-05
0.002625,0.10388742274640153,0.1038962357301601,8.812983758571535e-06,8.48320569091865e-05
0.00275,0.10407010591617206,0.10407921018119613,9.104265024068026e-06,8.748203861156226e-05
0.002875,0.1042525740147802,0.10426218463223216,9.610617451957792e-06,9.218590085454555e-05
0.003,0.10443482779940011,0.10444515908326821,1.0331283868098007e-05,9.892565617997076e-05
0.003125,0.10461686802237737,0.10462726728218134,1.0399259803978156e-05,9.940327980143386e-05
0.0032500000000000003,0.10479869543127326,0.1048093754810945,1.0680049821229498e-05,0.0001019101409352309
0.003375,0.1049803107689085,0.10499148368000763,1.1172911099130434e-05,0.00010642863425814274
0.0035,0.10516171477340638,0.10517359187892077,1.1877105514382369e-05,0.00011294134505103919
0.003625,0.1053429081782355,0.10535484600297845,1.1937824742958014e-05,0.00011332347805283328
0.00375,0.10552389171225188,0.10553610012703613,1.2208414784248278e-05,0.00011569337129395032
0.003875,0.10570466609974075,0.10571735425109381,1.268815135306578e-05,0.00012003397599395831
0.004,0.10588523206045765,0.1058986083751515,1.3376314693849811e-05,0.00012632842591507156
0.004125,0.1060655903096692,0.1060790202936341,1.3429983964904912e-05,0.00012661961269149204
0.00425,0.10624574155819326,0.1062594322121167,1.3690653923439933e-05,0.00012885837797029366
0.004375,0.1064256865124388,0.10643984413059931,1.4157618160509644e-05,0.0001330282061075058
0.0045000000000000005,0.10660542587444513,0.10662025604908192,1.4830174636784599e-05,0.0001391127563643031
0.004625,0.10678496034192077,0.10679983733439334,1.4876992472573347e-05,0.00013931730109687478
0.00475,0.10696429060828183,0.10697941861970478,1.5128011422949061e-05,0.00014143048429451853
0.004875,0.10714341736269002,0.1071589999050162,1.5582542326184057e-05,0.00014543630126557955
0.005,0.10732234129009013,0.10733858119032764,1.6239900237510763e-05,0.0001513189149835493
0.005125,0.10750106307124711,0.10751734312858884,1.628005734172211e-05,0.00015144089627218134
0.00525,0.10767958338278279,0.10769610506685003,1.6521684067238862e-05,0.0001534337666269278
0.0053750000000000004,0.10785790289721205,0.1078748670051112,1.6964107899156144e-05,0.0001572820112710951
0.0055,0.10803602228297872,0.10805362894337239,1.7606660393673645e-05,0.000162970276224687
0.005625,0.10821394220449101,0.108231582544527,1.7640340035984803e-05,0.00016301356069858198
0.00575,0.10839166332215651,0.1084095361456816,1.7872823525097448e-05,0.00016489112702308602
0.005875,0.10856918629241681,0.10858748974683623,1.8303454419416054e-05,0.00016858793037389025
0.006,0.10874651176778179,0.10876544334799083,1.8931580209047283e-05,0.00017408908020400475
0.006125,0.10892364039686345,0.10894259935545067,1.8958958587222963e-05,0.0001740573351950577
0.00625,0.1091005728244094,0.10911975536291049,1.9182538501097413e-05,0.0001758243609955224
0.0063750000000000005,0.10927730969133594,0.10929691137037031,1.9601679034378372e-05,0.00017937556378121847
0.006500000000000001,0.10945385163476085,0.10947406737783015,2.0215743069304515e-05,0.0001846964978150127
0.006625,0.10963019928803572,0.1096504362776857,2.0236989649979886e-05,0.0001845932031630287
0.00675,0.10980635328077798,0.10982680517754126,2.045189676327941e-05,0.0001862542207460723
0.006875,0.10998231423890256,0.1100031740773968,2.085983849424433e-05,0.00018966538973650432
0.007,0.1101580827846532,0.11017954297725237,2.1460192599173644e-05,0.0001948126915128483
0.007125,0.11033365953663342,0.11035513500707257,2.1475470439152877e-05,0.0001946411505731151
0.00725,0.11050904510983715,0.11053072703689278,2.168192705562233e-05,0.00019620047421522855
0.0073750000000000005,0.11068424011567903,0.11070631906671297,2.2078951033940863e-05,0.00019947691749851079
0.0075,0.11085924516202433,0.11088191109653317,2.266593450883647e-05,0.00020445687209676811
0.007625,0.11103406085321868,0.11105673625377656,2.267540055787831e-05,0.00020422022200785597
0.00775,0.11120868779011726,0.11123156141101995,2.287362090268308e-05,0.0002056819602606225
0.007875,0.1113831265701139,0.11140638656826335,2.325999814944968e-05,0.00020882874153121993
0.008,0.1115573777871697,0.11158121172550674,2.3833938337033955e-05,0.00021364735179150922
0.008125,0.11173144203184147,0.11175527977556511,2.3837743723637006e-05,0.0002133485730618554
0.00825,0.11190531989130971,0.11192934782562347,2.4027934313761157e-05,0.00021471664025533868
0.008375,0.11207901194940645,0.11210341587568184,2.4403926275395893e-05,0.00021773859218541153
0.0085,0.1122525187866427,0.11227748392574022,2.4965139097513078e-05,0.00022240159390065766
0.008625,0.11242584098023563,0.11245080440963424,2.4963429398616732e-05,0.0002220435193631779
0.00875,0.11259897910413544,0.11262412489352827,2.5145789392833073e-05,0.00022332164636747862
0.008875000000000001,0.11277193372905199,0.11279744537742228,2.551164837029385e-05,0.00022622338312995854
0.009000000000000001,0.11294470542248113,0.11297076586131631,2.606043883518483e-05,0.000230736259284602
0.009125,0.11311729474873068,0.11314334810306158,2.605335433089606e-05,0.00023032158246684187
0.00925,0.11328970226894629,0.11331593034480685,2.6228075860557087e-05,0.00023151332676550078
0.009375,0.11346192854113686,0.11348851258655213,2.6584045415264934e-05,0.00023429925576865516
0.0095,0.11363397412019983,0.1136610948282974,2.7120708097558288e-05,0.00023866724989192304
0.009625,0.11380583955794611,0.11383294794195811,2.7108384012000664e-05,0.00023819853284591557
0.00975,0.1139775254031248,0.11400480105561882,2.7275652494024305e-05,0.00023930728797237318
0.009875,0.1141490322014476,0.11417665416927952,2.7621967831917282e-05,0.00024198162086184333
0.01,0.11432036049561312,0.11434850728294024,2.8146787327126832e-05,0.00024620974955906195
0.010125,0.11449151082533067,0.11451964017938665,2.8129354055980715e-05,0.00024568943018749115
0.01025,0.11466248372734407,0.11469077307583306,2.8289348488988453e-05,0.0002467184345688643
0.010375,0.11483327973545505,0.11486190597227948,2.8626236824425e-05,0.00024928519755224173
0.0105,0.1150038993805465,0.11503303886872589,2.9139488179383277e-05,0.0002533782622705758
0.010625,0.11517434319060539,0.11520346026211077,2.911707150538012e-05,0.0002528086611893516
0.010750000000000001,0.11534461169074556,0.11537388165549566,2.9269964750097688e-05,0.0002537610064401981
0.010875000000000001,0.11551470540323018,0.11554430304888054,2.9597645650358828e-05,0.0002562240499773713
0.011,0.11568462484749406,0.11571472444226542,3.0099594771362814e-05,0.00026018664806185405
0.011125,0.1158543705401657,0.11588444285623378,3.0072316068080474e-05,0.0002595699750287315
0.01125,0.1160239429950891,0.11605416127020216,3.021827511305586e-05,0.00026044861373427584
0.011375,0.11619334272334537,0.11622387968417051,3.053696082513935e-05,0.00026281162164210335
0.0115,0.11636257023327412,0.11639359809813887,3.1027864864752175e-05,0.00026664815672728607
0.011625,0.1165316260304946,0.11656262187178433,3.0995841289724324e-05,0.00026598651666984293
0.01175,0.11670051061792674,0.11673164564542979,3.113502750304309e-05,0.00026679426969242474
0.011875,0.11686922449581182,0.11690066941907525,3.1444923263429514e-05,0.0002690607677007057
0.012,0.11703776816173302,0.1170696931927207,3.192503098768673e-05,0.00027277545948731403
0.012125,0.1172061421106358,0.11723803048630117,3.188837566536762e-05,0.0002720708581574724
0.01225,0.11737434683484803,0.11740636777988164,3.202094503361452e-05,0.0002728104215026596
0.012375,0.11754238282409986,0.11757470507346211,3.232224936225436e-05,0.0002749837853008627
0.0125,0.11771025056554353,0.11774304236704258,3.279180149905192e-05,0.0002785806787556915
0.012625,0.11787795054377287,0.11791070116746713,3.275062369426096e-05,0.00027783502803689354
0.012750000000000001,0.11804548324084267,0.11807835996789166,3.287672704899158e-05,0.0002785089793051587
0.012875000000000001,0.11821284913628782,0.1182460187683162,3.316963202837364e-05,0.00028059244211373356
