omega_m,lane,quantum_model,amplitude,stable,refinement_l2,max_correction_ratio,turning_points,blowup_near_turning,final_a,passes_refinement_gate,passes_ratio_gate
0.295,bohmian_q,plateau,1.1921409651983008e-06,True,6.971155318641578e-08,0.07525616713869696,0,False,0.7689095834532403,True,True
0.295,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,6.971149142992787e-08,0.07807928774312414,0,False,0.7689107067064982,True,True
0.295,alpha_qg,n/a,1.4165385773852007e-06,True,6.783795122428148e-08,0.28835250882496594,0,False,0.8020728356292901,True,True
0.295,bohmian_q,off,1.4165385773852007e-06,True,6.971004562499365e-08,0.0,0,False,0.7689385640694077,True,True
0.295,bohmian_q,gaussian,1.4165385773852007e-06,True,6.971159064128756e-08,0.08599330134606002,0,False,0.7689086300696107,True,True
0.295,bohmian_q,plateau,1.4165385773852007e-06,True,6.971183635000559e-08,0.07539460426805587,0,False,0.7689041283225773,True,True
0.295,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,6.971176360341122e-08,0.07822884465713849,0,False,0.7689054630135205,True,True
0.295,alpha_qg,n/a,1.6831747249677917e-06,True,6.749790244666223e-08,0.4531045015107615,0,False,0.8082063783223451,True,True
0.295,bohmian_q,off,1.6831747249677917e-06,True,6.971004562499365e-08,0.0,0,False,0.7689385640694077,True,True
0.295,bohmian_q,gaussian,1.6831747249677917e-06,True,6.971188173095779e-08,0.08614726353920665,0,False,0.768902995478044,True,True
0.295,bohmian_q,plateau,1.6831747249677917e-06,True,6.97121736747901e-08,0.07551152358626918,0,False,0.7688976463326792,True,True
0.295,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,6.971208696179572e-08,0.07835517021118511,0,False,0.7688992322631931,True,True
0.295,alpha_qg,n/a,2e-06,True,6.709889418979055e-08,0.35850856712387924,0,False,0.8154490079502396,True,True
0.295,bohmian_q,off,2e-06,True,6.971004562499365e-08,0.0,0,False,0.7689385640694077,True,True
0.295,bohmian_q,gaussian,2e-06,True,6.97122273828513e-08,0.08627727879557127,0,False,0.7688963002451955,True,True
0.295,bohmian_q,plateau,2e-06,True,6.971257438562545e-08,0.07561022308920276,0,False,0.7688899441822704,True,True
0.295,bohmian_q,unified_dmde_proxy,2e-06,True,6.971247108101526e-08,0.07846181937870708,0,False,0.7688918286473254,True,True
0.2975,alpha_qg,n/a,3e-07,True,7.492626668430076e-08,0.2667328215902923,0,False,0.673546763614683,True,True
0.2975,bohmian_q,off,3e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,3e-07,True,7.541533255166164e-08,0.10413468455055928,0,False,0.6657024299836563,True,True
0.2975,bohmian_q,plateau,3e-07,True,7.541539545233912e-08,0.08089878702686686,0,False,0.665701368908898,True,True
0.2975,bohmian_q,unified_dmde_proxy,3e-07,True,7.54153766677964e-08,0.08661464540042839,0,False,0.665701685369935,True,True
0.2975,alpha_qg,n/a,3.5646923109036204e-07,True,7.483449969681519e-08,0.5086086812133385,0,False,0.6750271864942242,True,True
0.2975,bohmian_q,off,3.5646923109036204e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,3.5646923109036204e-07,True,7.54154079740205e-08,0.09033410389849543,0,False,0.6657011077555043,True,True
0.2975,bohmian_q,plateau,3.5646923109036204e-07,True,7.541548253405248e-08,0.07240727916326499,0,False,0.6656998469518882,True,True
0.2975,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,7.541546010177976e-08,0.07692197021687192,0,False,0.6657002229812216,True,True
0.2975,alpha_qg,n/a,4.2356770904717955e-07,True,7.472580720344293e-08,0.11266567089980034,0,False,0.6767831746818131,True,True
0.2975,bohmian_q,off,4.2356770904717955e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,4.2356770904717955e-07,True,7.541549576622348e-08,0.08126988509222587,0,False,0.665699536640993,True,True
0.2975,bohmian_q,plateau,4.2356770904717955e-07,True,7.541558611543569e-08,0.06653021768437667,0,False,0.6656980385125632,True,True
0.2975,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,True,7.541555908229867e-08,0.07030112857493401,0,False,0.6656984853230561,True,True
0.2975,alpha_qg,n/a,5.032961851958474e-07,True,7.459714557965794e-08,0.17448736477370472,0,False,0.6788653494005056,True,True
0.2975,bohmian_q,off,5.032961851958474e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,5.032961851958474e-07,True,7.541560289602732e-08,0.07494140843594536,0,False,0.6656976697909734,True,True
0.2975,bohmian_q,plateau,5.032961851958474e-07,True,7.54157086682486e-08,0.06227620913668015,0,False,0.6656958896648352,True,True
0.2975,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,True,7.541567742973068e-08,0.06555268130236418,0,False,0.6656964205800034,True,True
0.2975,alpha_qg,n/a,5.980320138249203e-07,True,7.444495097594001e-08,1.0199008658546564,0,False,0.6813333634921585,True,False
0.2975,bohmian_q,off,5.980320138249203e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,5.980320138249203e-07,True,7.541572890647383e-08,0.07033224229114354,0,False,0.6656954515376764,True,True
0.2975,bohmian_q,plateau,5.980320138249203e-07,True,7.54158552111778e-08,0.05909614193433678,0,False,0.6656933363315298,True,True
0.2975,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,True,7.541581794182974e-08,0.06202680798639291,0,False,0.6656939671829968,True,True
0.2975,alpha_qg,n/a,7.106000404519682e-07,True,7.426506810171406e-08,0.23377890576636792,0,False,0.6842574081413766,True,True
0.2975,bohmian_q,off,7.106000404519682e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,7.106000404519682e-07,True,7.541587926619603e-08,0.0668709663698311,0,False,0.6656928157341475,True,True
0.2975,bohmian_q,plateau,7.106000404519682e-07,True,7.541602824041307e-08,0.05666115457758253,0,False,0.665690302373415,True,True
0.2975,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,True,7.541598382402565e-08,0.0593406827845071,0,False,0.6656910519729768,True,True
0.2975,alpha_qg,n/a,8.443568334423105e-07,True,7.40526657421983e-08,0.35211106323130664,0,False,0.6877199308223345,True,True
0.2975,bohmian_q,off,8.443568334423105e-07,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,8.443568334423105e-07,True,7.54160565620283e-08,0.06421151378294722,0,False,0.6656896837819203,True,True
0.2975,bohmian_q,plateau,8.443568334423105e-07,True,7.541623376289872e-08,0.05476219907861132,0,False,0.6656866973184293,True,True
0.2975,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,True,7.541618158607943e-08,0.057254032446249194,0,False,0.6656875880190994,True,True
0.2975,alpha_qg,n/a,1.0032907706102438e-06,True,7.380215194310066e-08,0.5677240720768669,0,False,0.6918175788875003,True,True
0.2975,bohmian_q,off,1.0032907706102438e-06,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,1.0032907706102438e-06,True,7.541626752452234e-08,0.06213197613363561,0,False,0.6656859622866189,True,True
0.2975,bohmian_q,plateau,1.0032907706102438e-06,True,7.541647931011791e-08,0.05326000605896467,0,False,0.6656824136633461,True,True
0.2975,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,True,7.54164166645684e-08,0.05560839843635282,0,False,0.6656834720261773,True,True
0.2975,alpha_qg,n/a,1.1921409651983008e-06,True,7.35070851962392e-08,0.26955563934790616,0,False,0.6966633781442961,True,True
0.2975,bohmian_q,off,1.1921409651983008e-06,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,1.1921409651983008e-06,True,7.541651907483378e-08,0.0604834845766261,0,False,0.6656815402726177,True,True
0.2975,bohmian_q,plateau,1.1921409651983008e-06,True,7.541677021977627e-08,0.05205821882653629,0,False,0.6656773236675182,True,True
0.2975,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,7.541669587731554e-08,0.05429504467398104,0,False,0.6656785812535849,True,True
0.2975,alpha_qg,n/a,1.4165385773852007e-06,True,7.31600882653905e-08,0.8100313713403573,0,False,0.7023891479932709,True,True
0.2975,bohmian_q,off,1.4165385773852007e-06,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,1.4165385773852007e-06,True,7.541681728291519e-08,0.05916245522400713,0,False,0.6656762858730418,True,True
0.2975,bohmian_q,plateau,1.4165385773852007e-06,True,7.541690884573146e-08,0.05108807307301864,0,False,0.6656712755424093,True,True
0.2975,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,7.541688470031925e-08,0.05323689680141975,0,False,0.6656727698544912,True,True
0.2975,alpha_qg,n/a,1.6831747249677917e-06,True,7.275277352407709e-08,0.4433521496798531,0,False,0.7091481437191196,True,True
0.2975,bohmian_q,off,1.6831747249677917e-06,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,1.6831747249677917e-06,True,7.541705624876861e-08,0.058094619489828116,0,False,0.6656700423964144,True,True
0.2975,bohmian_q,plateau,1.6831747249677917e-06,True,7.541752780093605e-08,0.050299218946936626,0,False,0.6656640889239667,True,True
0.2975,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,7.54174217052796e-08,0.05237783738750982,0,False,0.6656658645252019,True,True
0.2975,alpha_qg,n/a,2e-06,True,7.227568269826662e-08,0.7400226153397128,0,False,0.7171179019931426,True,True
0.2975,bohmian_q,off,2e-06,True,7.541493432830976e-08,0.0,0,False,0.6657094544589731,True,True
0.2975,bohmian_q,gaussian,2e-06,True,7.541759249651921e-08,0.057225384407965124,0,False,0.6656626236525943,True,True
0.2975,bohmian_q,plateau,2e-06,True,7.541801529276736e-08,0.04965398924147139,0,False,0.6656555494921367,True,True
0.2975,bohmian_q,unified_dmde_proxy,2e-06,True,7.541788902535196e-08,0.05167608238421389,0,False,0.6656576593354048,True,True
0.3,alpha_qg,n/a,3e-07,True,8.188366249374188e-08,0.0020093770931011385,1,False,0.5583758965366711,True,True
0.3,bohmian_q,off,3e-07,True,8.249748378916841e-08,0.0,1,False,0.5493950712028609,True,True
0.3,bohmian_q,gaussian,3e-07,True,8.249799367845917e-08,3.725385414260636e-06,1,False,0.5493870395139386,True,True
0.3,bohmian_q,plateau,3e-07,True,8.249807349400849e-08,3.7927895086867785e-06,1,False,0.5493858200745086,True,True
0.3,bohmian_q,unified_dmde_proxy,3e-07,True,8.249804785664862e-08,3.7725684346548837e-06,1,False,0.5493861859065331,True,True
0.3,alpha_qg,n/a,3.5646923109036204e-07,True,8.176866448340854e-08,0.0023876036911611655,1,False,0.5600686118908671,True,True
0.3,bohmian_q,off,3.5646923109036204e-07,True,8.249748378916841e-08,0.0,1,False,0.5493950712028609,True,True
0.3,bohmian_q,gaussian,3.5646923109036204e-07,True,8.249808748768266e-08,4.426515235697939e-06,1,False,0.5493855276940599,True,True
0.3,bohmian_q,plateau,3.5646923109036204e-07,True,8.249818358393234e-08,4.506590001529554e-06,1,False,0.5493840787155396,True,True
0.3,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,8.249815248666552e-08,4.482567789542812e-06,1,False,0.5493845134093776,True,True
0.3,alpha_qg,n/a,4.2356770904717955e-07,True,8.163256164750376e-08,0.0028370241731224344,0,False,0.5620752117936427,True,True
0.3,bohmian_q,off,4.2356770904717955e-07,True,8.249748378916841e-08,0.0,1,False,0.5493950712028609,True,True
0.3,bohmian_q,gaussian,4.2356770904717955e-07,True,8.249820203394579e-08,5.2595771158549905e-06,1,False,0.5493837312994283,True,True
0.3,bohmian_q,plateau,4.2356770904717955e-07,True,8.249831596069922e-08,5.354700624161107e-06,1,False,0.5493820095742824,True,True
0.3,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,True,8.249827950864628e-08,5.326163878986561e-06,1,False,0.5493825260922859,True,True
0.3,alpha_qg,n/a,5.032961851958474e-07,True,8.147159340055027e-08,0.0033710394185924135,0,False,0.5644528828418057,True,True
0.3,bohmian_q,off,5.032961851958474e-07,True,8.249748378916841e-08,0.0,1,False,0.5493950712028609,True,True
0.3,bohmian_q,gaussian,5.032961851958474e-07,True,8.249833678086136e-08,6.2493873724822135e-06,1,False,0.549381596762886,True,True
0.3,bohmian_q,plateau,5.032961851958474e-07,True,8.249847420402542e-08,6.362382464012817e-06,1,False,0.5493795509501187,True,True
0.3,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,True,8.249843114577305e-08,6.3284843702008725e-06,1,False,0.5493801646945016,True,True
