t,a_exact,a_approx_on_exact,a_alt_on_exact,abs_diff_exact_approx,abs_diff_exact_alt,abs_diff_approx_alt,rel_diff_exact_approx,rel_diff_exact_alt,rel_diff_approx_alt
1.0449999999999999,0.51575346394184807,0.50419372070679258,0.51575328430480327,0.011559743235055486,1.7963704479484477e-07,0.011559563598010691,0.022413311869406739,3.4830021968616145e-07,0.022412963569187053
1.04525,0.51578217162607831,0.5042165999498851,0.51578199830346394,0.011565571676193209,1.7332261437186247e-07,0.011565398353578837,0.022423364576039998,3.3603839742160413e-07,0.022423028537642577
1.0455000000000001,0.51581086663635201,0.50423947919297762,0.51581071230212461,0.011571387443374381,1.5433422739796754e-07,0.011571233109146983,0.02243339214397012,2.9920701051607208e-07,0.022433092936959605
1.04575,0.51583954897784512,0.50426235843607004,0.51583942630078516,0.011577190541775084,1.2267705995494538e-07,0.011577067864715129,0.022443394587940545,2.3782019079001254e-07,0.022443156767749758
1.046,0.51586821865573063,0.50428523767916256,0.51586814029944583,0.011582980976568069,7.8356284793912323e-08,0.011582902620283275,0.022453371922681004,1.5189205684757244e-07,0.022453220030624155
1.0462500000000001,0.51589687567517872,0.50430805764464326,0.51589675303037041,0.011588818030535464,1.2264480830914692e-07,0.011588695385727155,0.022463439064965465,2.3773124841788508e-07,0.022463201333717046
1.0465,0.5159255200413565,0.50433087761012385,0.51592536576129511,0.011594642431232649,1.5428006139295292e-07,0.011594488151171256,0.022473481114683381,2.9903553012959228e-07,0.022473182079153251
1.0467500000000001,0.51595415175942816,0.50435369757560455,0.51595397849221969,0.011600454183823605,1.7326720846977395e-07,0.011600280916615135,0.022483498086536338,3.3581900228716876e-07,0.022483162267534051
1.0469999999999999,0.51598277083455502,0.50437651754108526,0.51598259122314427,0.011606253293469759,1.796114107444069e-07,0.011606073682059015,0.022493489995213757,3.4809575221649648e-07,0.022493141899461541
1.04725,0.5160113772718955,0.50439927829850317,0.51601120395406896,0.011612098973392326,1.7331782653506878e-07,0.011611925655565791,0.022503571597169814,3.3587985491983486e-07,0.022503235717314891
1.0475000000000001,0.51603997107660493,0.50442203905592098,0.51603981668499355,0.011617932020683952,1.5439161138441904e-07,0.011617777629072568,0.022513628152574395,2.9918537330027807e-07,0.022513328967201096
1.04775,0.51606855225383597,0.50444479981333878,0.51606842941591824,0.011623752440497181,1.2283791772649266e-07,0.011623629602579455,0.022523659676088621,2.3802635752560402e-07,0.022523421649731097
1.048,0.51609712080873804,0.5044675605707567,0.51609704214684282,0.01162956023798134,7.8661895219767075e-08,0.01162948157608612,0.022533666182360183,1.5241684568304046e-07,0.022533513765514497
1.0482500000000001,0.51612567674645782,0.50449026218945159,0.51612555394007353,0.01163541455700623,1.2280638428396884e-07,0.011635291750621946,0.022543762268045428,2.3793891646335618e-07,0.022543524329128962
1.0485,0.51615422007213918,0.50451296380814648,0.51615406573330413,0.011641256263992705,1.5433883504556434e-07,0.01164110192515766,0.022553833353073559,2.9901690046047323e-07,0.0225535343361731
1.0487500000000001,0.5161827507909228,0.50453566542684136,0.51618257752653485,0.011647085364081433,1.7326438794817989e-07,0.011646912099693485,0.022563879452064457,3.3566481577056691e-07,0.022563543787248685
1.0489999999999999,0.51621126890794666,0.50455836704553625,0.51621108931976545,0.011652901862410414,1.7958818121499576e-07,0.011652722274229199,0.022573900579625654,3.4789666950688063e-07,0.022573552682956147
1.04925,0.51623977442834579,0.50458100959463925,0.51623960111299616,0.011658764833706536,1.7331534962750084e-07,0.011658591518356909,0.022584011173135118,3.3572645544295758e-07,0.022583675446679673
1.0495000000000001,0.51626826735725218,0.50460365214374225,0.51626811290622687,0.011664615213509921,1.5445102530264876e-07,0.011664460762484619,0.022594096811761062,2.9916815552750213e-07,0.022593797643605536
1.04975,0.51629674769979506,0.50462629469284515,0.51629662469945747,0.01167045300694991,1.2300033758183559e-07,0.011670330006612328,0.022604157510083267,2.3823573967844342e-07,0.022603919274343586
1.05,0.51632521546110077,0.50464893724194815,0.51632513649268819,0.011676278219152625,7.8968412586810643e-08,0.011676199250740038,0.022614193282668133,1.5294316493198628e-07,0.022614040339503202
1.0502500000000001,0.51635367064629256,0.50467152079038202,0.51635354767677211,0.01168214985591054,1.2296952045520726e-07,0.011682026886390084,0.022624318408134076,2.3814979430918459e-07,0.022624080258339768
